Con,Contp,PP,PPName,Reg,AgtId,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Libya,Government,70,Libyan peace process,Middle East and North Africa,2136,Agreement to Consolidate the Ceasefire (Zawiyya Agreement),2018-09-09,Multiparty signed/agreed,3,5844,IntraLocal,Imp,ImpMod,"Khalid Mazen, Ministry Undersecretary, Ministry of Interior [Signed]
Muhammad Lamhanim Undersecretary of Internal Migrationm Ministry of Interior [Signed]
Abdulbari Shimbaro, Undersecretary, Ministry of Local Administration [Signed]
Gen. Hussein Abdullah, Chief of Staff of Army, General Staff [Signed]
Gen. Osamah Huwaili, Commander of Western Tareen Area, General Staff [Signed]
Abdulsalam Abu Sitah Al Mahdi, Local Military Command – Zintan, General Staff [Signed]
Brig. Gen. Fath Allah Hasan Abu Matas, First Assistant, Counter-Terrorism Forces, Presidential Council [Signed]
Fahim Bin Ramadan, 301st Infantry Brigade, Presidential Council [Signed]
Gen. Abdulfatah Marin, Commander of the Tripoli Al Amariah Area, Presidential Council [Signed]
Khalid Muhammad Al Jarab, Tripoli Brigade, Tripoli Brigade [Signed]
Khalid Muhammad Al Subair, Communication Delegate Tripoli [Signed]
[ILLEGIBLE] [ILLEGIBLE], Tripoli [Signed]
Muhammad Hasan Al Barouni, Janzour Knights Brigade [Signed]
Muhammad Al Dharat, Al Bunyan Al Marsoos, Middle Area [Signed]
Ibrahim Muhammad Rafidah, Al Bunyan Al Marsoos, Middle Area [Signed]
Abdullah Ahmad Asbafa, Al Bunyan Al Marsoos, Middle Area [Signed]
Brig. Gen. Ramadan Al Zain, Middle Area, Al Bunyan Al Marsoos [Signed]
Mustafa Ali Muhammad Al Somo, Al Bunyan Al Marsoos, Middle Area [Signed]
Brig. Gen. Malud Al Masri, Head of the Central Security, Libyan Intelligence [Signed]
Iyad Ili Salem, Mayor of Tarhuna, Tarhuna [Signed]
Ahmad Owain, Military Advisor, Presidential Council [Signed]
Ibrahim Al Thaqaf, General Intelligence, Presidential Council [Signed]
Al Mahdi Ali Al Shawish, Military Committee, Zawiya [Signed]
Musa Ahmad Al Bidari, Mobile Force, Jadu [Signed]
Ayman Awn Allah, Mobile Force, [ILLEGIBLE] [Signed]
Mustafa Ali Ashlam, Al Bunyan Al Marsoos, Misrata [Signed]
Hasan Jab Allah, Tarhuna, Tarhuna [Signed]
Milod Abdullah, Tarhuna, Tarhuna [Signed]",United Nations Support Mission to Libya (UNSMIL),"Tripoli Ceasefire 4.09/.2018 ""Based on the ceasefire agreement that was signed on September 4th.""",LBY,,620,,11346,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Libya,Inter-group,72,Libyan local processes,Middle East and North Africa,2140,Agreement for Peaceful Coexistence [between Tebu and Awlad Sulayman in Sabha],2018-05-13,Multiparty signed/agreed,2,2550,IntraLocal,Pre,Prin,"From the Tebu
1) Al Hajj Muhammad Sidi Lazlah [Signed]
2) Al Hajj Ali Sidi Kasrah [Signed]
3) Shuha Adam Shika [Signed]
4) Saleh Lamda Musa [Signed]

From the Awlad Sulayman
1) Muhammad Ali Ibrahim [Signed]
2) Omar Ahmad Muhammad [Signed]
3) Milyur Masoud Khalifah [Signed]
4) Mabrook Abdullah Masoud [Signed]","Certified by Local Affairs in the Hajarah Area
[Seal of the Council of Dignitaries of the Hajarah Area]
[Seal of Mukhtar Mahsanah Hajarah, Ministry of Local Administration]",,LBY,,620,,11346,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
Libya,Inter-group,72,Libyan local processes,Middle East and North Africa,2141,"Pledge and Reconciliation Charter Between the Cities of Misrata and Zintan
",2018-04-26,Multiparty signed/agreed,2,7591,IntraLocal,SubPar,MultIss,"Mustafa Muhammad Karwad, Misrata [signed]
Salem Al Mabrook Salamah, Zintan [signed]
Ibrahim Omar Bin Rajab, Misrata [signed]
Mustafa Al Barouni, Zintan [signed]
Mukhtar Ahmad Badi, Misrata [signed]
Omar Ghaith Qarambal, Zintan [signed]
Ahmad Muhammad Al Dharat, Misrata [signed]
Muftah Mansour Ali, Zintan [signed]
Muhammad Ibrahim Al Rajoubi, Misrata [signed]
Abdullah Ahmad, Zintan [signed]
Ramadan Muhammad Maetiq, Misrata [signed]
Al Bashir Masoud Al Thuailib, Zintan [signed]
Muhammad Ibrahim Al Nuairi, Misrata [signed]
Khalifah A Shuaib, Zintan [signed]
Ali Nuradin Kambah, Misrata [signed]
Shaaban Al Amyani Al Marhalni, Zintan [not signed]
Jibril Abdulkareem Al Raidh, Misrata [signed]
Al Mahdi Masoud Abdullah, Zintan [signed]
Miftah Muhammad Al Darwish, Misrata [signed]
Abdullah Saleh Al Bulai’izi,  Zintan [signed]
Mustafa Muhammad Warith, Misrata [signed]
Mustafa Ahmad Al Turki, Zintan [signed] 
Saleh Ali Ismio, Misrata [signed]
Omar Muhammad Mulaiqitah, Zintan, [not signed]
Faraj Ali Abu Sha’alah, Misrata, [signed] 
Muhammad Ali Al Nimr, Zintan [not signed]
Al Hussein Omar bin Hamidah, Misrata [signed]
Mukhtar Dhaw Al Akhdhar, Zintan [not signed]
Muhammad Abdulsalam Al Shah, Misrata [not signed]
Abdulsalam Abu Sitah, Zintan [signed]",,,LBY,,620,,11346,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Libya,Government,70,Libyan peace process,Middle East and North Africa,2012,Joint Declaration (Paris),2017-07-15,Multiparty signed/agreed,2,4171,Intra,Pre,PreMix,"Fayez al-Sarraj of the UN-backed Government of National Accord; 
Khalifa Haftar of the Libyan National Army","Jean-Michel Frédéric Macron, President of France (Mediator);
Ghassan Salamé, Special Representative of the United Nations Secretary‐General for Libya","Page 1, 4. We are determined, supported by the impartial work of the Special Representative of the United Nations Secretary‐General, to make effective the Libyan Political Agreement of 17 December 2015 and to continue political dialogue building on the Abu Dhabi meeting of 3 May 2017.
",LBY,,620,,11346,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1
Libya,Inter-group,72,Libyan local processes,Middle East and North Africa,2222,Final Agreement between Zintan and Mashashiyya,2017-05-18,Multiparty signed/agreed,2,4737,IntraLocal,SubPar,MultIss,"The reconciliation committee is made up of the following areas: Wirfala, Tarhunah, Ghriyan, al- Qadhadhifah, Al Say’an, Al Rajbam, Jadu, al-Asabi’ah, Al Wijaibat, Al Fawalish, al-Hawamid, al- Zawiyyah, and the tribes of Barqah. 

Agreement does not have signatories, but is approved by the head of the committee.",,,LBY,,620,,11346,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1
Libya,Government,70,Libyan peace process,Middle East and North Africa,1370,Libyan Political Agreement (Sukhairat Agreement),2015-12-17,Multiparty signed/agreed,31,86010,Intra,SubComp,FrCons,"22 participants. 4 members from the General National Congress, 4 members from the National Transitional Council, and 4 members from the House of Representatives. 

Independent stakeholders including armed groups, municipal councils, political parties, tribal leaders, and women's organizations.",,Constitutional Declaration (attached see page 21).,LBY,,620,,11346,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,1,0,0,0,3,2,1,0,0,0,1,1,1,3,1,0,1,1,1,1,1,0,1,1,0,1,0,1,3,1,0,0,3,1,1,1,0,1,2,1,3,1,1,1,1,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,3,1,1,1,0,1,1,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,1,0,3,2,3,0,1,2,1,0,3,3,0,1,1,2,1,0,0,0,0,0,0,1,2,1,0,1,1,0,1,2,0,0,0,1,1,1
Macedonia/Yugoslavia (former),Government,131,Macedonia peace process,Europe and Eurasia,381,Framework Agreement (The Ohrid Agreement),2001-08-13,Multiparty signed/agreed,11,36117,Intra,SubComp,FrAg,"Boris Trajkovski, President of the Republic of Macedonia; Ljubeo Georgievski, President of the VMRO-DPMNE; Arbem Xhaferi, President of the Democratic Party of Albanians; Branko Crvenkovski, President of the Social Democratic Union of Macedonia; Imer Imeri, President of the Party for Democratic Prosperity","Witnessed by: Francios Leotard, Special Representative of the European Union; James W. Pardew, Special Representative of the United States of America ",,MKD,GRC,343,350,417,1098,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,1,0,0,0,3,2,0,0,0,0,1,0,3,3,0,1,1,1,1,1,1,0,0,3,0,1,0,1,1,1,0,0,1,0,0,1,0,1,3,1,3,1,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
Madagascar,Government,73,Madagascar peace process,Africa (excl MENA),2049,Accord de Dakar II,2002-06-09,Multiparty signed/agreed,2,3721,Intra,SubComp,FrAg,"M. Marc RAVALOMANANA;
M. Didier RATSIRAKA","From the state leaders acting as facilitators:
HE Mr. Abdoulaye WADE, Coordinator
HE El Hadj Omar BONGO, HE Denis Sassou NGUESSO, HE Laurent GBAGBO, HE Blaise COMPAORE
Mr. Amara ESSY, Secretary-General of the OAU; Mr. Ibrahima FALL, Personal Representative of the Secretary-General of the United Nations.","These elections will be organized by an Independent Electoral Commission (as stipulated by ""Dakar I""), and with international electoral assistance. 

",MDG,,580,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1
Madagascar,Government,73,Madagascar peace process,Africa (excl MENA),2048,Accord (Dakar I),2002-04-18,Multiparty signed/agreed,2,2781,Intra,SubComp,FrAg,"Didier Ratsiraka, President of the Republic, candidate for the presidency of the Republic of
Madagascar, on one side,
Marc Ravalomanana, candidate for the presidency of the Republic of Madagascar on the other","Mr. Amara Essy, Secretary General of the OAU
Mr. Ibrahima Fall, Personal Representative of the Secretary General
Abdoulaye Wade, President of the Republic of Senegal, on behalf of the state leaders acting as
facilitators
Mathieu Kérékou (Benin), Laurent Gbagbo (Ivory Coast), Joaquim Alberto Chissano (Mozambique).",,MDG,,580,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Mali,Inter-group,153,Mali Local Processes,Africa (excl MENA),2237,"Humanitarian agreement between Bambara and Bozo farmers, Fulani herders as well as hunters from the area (‘circle’) of Djenné ",2019-08-01,Multiparty signed/agreed,5,8175,IntraLocal,SubPar,Iss,"Representatives of the hunters

Sinali MAIGA
Amadou DIARRA


Representatives of the Peulh breeders' community

Alpha Samba LANDOURE

Malick TOURE 
Village chief of Diaba peulh


Representatives of the farmers' community

Dramane COULIBALY
Mayor of the Derary commune

EL Hadj DJETTE

","Representatives of the facilitators

Binkè KONATE

Ali TOURE


Witnessed

The village chief of Djenne

Sidi Yeya MAIGA


Witnessed

Mayor of the urban community of Djenne

Lassine YARO


Witnessed

President of the council of Djenne circle

Alassane BOCOUM


Witnessed

Prefect of Djenne circle

Bolle Maouloud BABY


[Note: The agreement also refers to 'mediation facilitated for ten months by the Center for Humanitarian Dialogue' (p. 2).]","Page 2, Preamble, ...
Satisfied that the Agreement for the prevention of a conflict between breeders and farmers in the Djenne circle signed in November 2018 has effectively allowed for the peaceful return of herds to the borgou fields of the Djenne circle;",MLI,,432,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
Mali/Azawad,Government,74,Mali-Azawad Inter-Azawad peace process,Africa (excl MENA),1365,Accord Pour la Paix et la Reconciliation au Mali - Issu du Processus d'Alger,2015-06-20,Multiparty signed/agreed,25,62633,Intra,SubComp,FrAg,"The Government of Mali and le Mouvement national de libération de l'Azawad (MNLA), le Haut Conseil pour l'unité de l'Azawad (HCUA) et le Mouvement arabe de l'Azawad (MAA), le Mouvement arabe de l'Azawad-dissident (MAA-dissident), la Coordination pour le peuple de l'Azawad (CPA) et la coordination des mouvements et fronts patriotiques de résistance (CMFPR).",,"Page 2, Preamble:
[...]
In the spirit of earlier Agreements, as well as the difficulties encountered in implementing and monitoring these;
Agree the following:
[...]
",MLI,,432,,372,30,NA,NA,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,0,3,0,0,1,0,1,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,0,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,2,2,3,0,1,0,1,0,3,3,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,1
